id,__typename,author,content,createdAt,datetime,descriptionMeta,genreType,genreTypeCopy,genreTypePublic,image,isPublic,isTop,outline,pathName,title,title#datetime,titleMeta,topPublic,type,updatedAt
8a61d1b3-62d4-4ca7-bef3-7e181b5d85c2,News,"{""name"":{""S"":""あつめでぃあ編集部""},""image"":{""S"":""public/news/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/著者.png""},""description"":{""S"":""あつめでぃあ編集部が最新情報をお届けします""}}","""{""""time"""":1746778085735,""""blocks"""":[{""""id"""":""""viPHWD4Gmy"""",""""type"""":""""image"""",""""data"""":{""""withBorder"""":false,""""withBackground"""":false,""""stretched"""":false,""""file"""":{""""url"""":""""https://amplify-d3o1re9c1pbamh-ma-atsumediastoragebucketc5-p4a5475byoag.s3.ap-northeast-1.amazonaws.com/public/news/content/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/abema_manga468.png""""},""""linkUrl"""":""""https://t.afi-b.com/visit.php?a=f13421f-E4794061&p=U942616h""""}},{""""id"""":""""jIq17kiET6"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""『うるわしの宵の月』TVアニメ化決定！2026年1月より放送スタート"""",""""level"""":2,""""alignment"""":""""left""""}},{""""id"""":""""hSIwCxUhIy"""",""""type"""":""""image"""",""""data"""":{""""withBorder"""":false,""""withBackground"""":false,""""stretched"""":false,""""file"""":{""""url"""":""""https://amplify-d3o1re9c1pbamh-ma-atsumediastoragebucketc5-p4a5475byoag.s3.ap-northeast-1.amazonaws.com/public/news/content/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/20250509_anime_uruwashi_2601onair_01.png""""},""""linkUrl"""":""""""""}},{""""id"""":""""qUMWVW6Aus"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""（C）やまもり三香・講談社／うるわしの宵の月製作委員会"""",""""alignment"""":""""center""""}},{""""id"""":""""dCr2k6Ij4X"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""やまもり三香先生の人気漫画『うるわしの宵の月』が、ついにTVアニメ化されることが発表されました。放送は2026年1月から、TBS系全国28局ネットで予定されています。"""",""""alignment"""":""""left""""}},{""""id"""":""""ik2IKpF1tu"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""本作は、容姿端麗で凛としたふるまいから“王子”と呼ばれる女子高生・滝口宵と、同じく“王子”と称される先輩男子・市村琥珀の、静かに揺れる心を描くラブストーリーです。"""",""""alignment"""":""""left""""}},{""""id"""":""""gJHI3OFx19"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""あわせて公開されたティザービジュアルでは、滝口宵と市村琥珀、二人の“王子”が並び立つスタイリッシュな構図が印象的。お互いに似た空気をまといながらも、どこか異なるその存在感が、本作の繊細な関係性を象徴しています。"""",""""alignment"""":""""left""""}},{""""id"""":""""2nS5R9V-PU"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""メインキャストに一宮麗＆鈴木崚汰！コメント到着"""",""""level"""":2,""""alignment"""":""""left""""}},{""""id"""":""""tAUIY_Fzce"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""メインキャストも発表されました。滝口宵を演じるのは一宮麗さん、市村琥珀を演じるのは鈴木崚汰さんです。"""",""""alignment"""":""""left""""}},{""""id"""":""""uzHRNYpj6a"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""一宮さんは「初恋特有の甘酸っぱさが詰まった作品で、胸が締め付けられるような感覚を味わいました」と語り、瑞々しい感情を大切に演じたいとコメント。"""",""""alignment"""":""""left""""}},{""""id"""":""""iwJSy0cQMc"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""鈴木さんは「相手への興味や疑念が湧く瞬間や、自分とはどういう存在なのかを見つめていく過程が自然で、共感を覚えます」と、市村の内面に寄り添った印象を伝えています。"""",""""alignment"""":""""left""""}},{""""id"""":""""_5dpHTffrm"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""滝口 宵（CV：一宮麗）"""",""""level"""":3,""""alignment"""":""""left""""}},{""""id"""":""""4fOPcRJOPB"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""高校1年生。高身長でスラリとした体型、やや低めの声を持ち、父親譲りの凛々しい美形の顔立ちをしている。<br>振る舞いもスマートなことから、学校内外で「王子」と呼ばれているが複雑な思いも。<br>困っている人を放っておけない性格だが、真面目すぎるあまりやや天然な一面もある。<br>父が営んでいるカレー店でバイトをしている。<br>交際経験はなく、恋愛に関しては初心者。"""",""""alignment"""":""""left""""}},{""""id"""":""""jkkz6wxWdG"""",""""type"""":""""image"""",""""data"""":{""""withBorder"""":false,""""withBackground"""":false,""""stretched"""":false,""""file"""":{""""url"""":""""https://amplify-d3o1re9c1pbamh-ma-atsumediastoragebucketc5-p4a5475byoag.s3.ap-northeast-1.amazonaws.com/public/news/content/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/20250509_anime_uruwashi_2601onair_02.png""""},""""linkUrl"""":""""""""}},{""""id"""":""""ua1-dSysTK"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""（C）やまもり三香・講談社／うるわしの宵の月製作委員会"""",""""alignment"""":""""center""""}},{""""id"""":""""LoEP3-vhcM"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""<b>一宮麗さん コメント</b>"""",""""alignment"""":""""left""""}},{""""id"""":""""KtgH6bEu4Y"""",""""type"""":""""image"""",""""data"""":{""""withBorder"""":false,""""withBackground"""":false,""""stretched"""":false,""""file"""":{""""url"""":""""https://amplify-d3o1re9c1pbamh-ma-atsumediastoragebucketc5-p4a5475byoag.s3.ap-northeast-1.amazonaws.com/public/news/content/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/20250509_anime_uruwashi_2601onair_03.png""""},""""linkUrl"""":""""""""}},{""""id"""":""""n3wDD3niSO"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""<b>Q1. 本作の魅力をお聞かせいただけますでしょうか。</b>"""",""""alignment"""":""""left""""}},{""""id"""":""""TJ61BY5V6q"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""繊細な心理描写が美しく描かれている点が、この作品の大きな魅力だと思います。"""",""""alignment"""":""""left""""}},{""""id"""":""""MLz4GdYVNx"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""琥珀先輩と出会ってから、宵ちゃんの心の中には常に「市村琥珀」の存在があり、そんな自分自身にも琥珀先輩にもドギマギしてしまう。宵ちゃんの心の動きがひしひしと伝わってきて、その繊細さに時に温かさを感じ、時に切なさを覚えました。"""",""""alignment"""":""""left""""}},{""""id"""":""""f3HQggMDuV"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""初恋特有の甘酸っぱさが詰まった作品で、胸が締め付けられるような感覚を味わいました。"""",""""alignment"""":""""left""""}},{""""id"""":""""5f0qN7W65x"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""<b>Q2. キャラクターを演じるにあたっての意気込みを教えていただけますでしょうか。</b>"""",""""alignment"""":""""left""""}},{""""id"""":""""fvCqE6TExV"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""一見、彼女の美しさに圧倒されがちですが、その内面はとても真面目で、優しくて、不器用な一面もあります。相手との関係を真摯に築こうとする真面目さから、心の中でたくさんのことを考えて悩んでしまう。何度も揺れ動く彼女の心、そして宵ちゃんの中に、私の中に浮かぶ先輩への想いを大切にしながら演じられるよう全力を尽くします！"""",""""alignment"""":""""left""""}},{""""id"""":""""whFqTIYCMC"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""市村琥珀（CV：鈴木崚汰）"""",""""level"""":3,""""alignment"""":""""left""""}},{""""id"""":""""AL5qOMMH1H"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""高校2年生。イケメンで実家が裕福らしい。そのため、宵と同じく「王子」と呼ばれ、女子たちから黄色い声を浴びている。<br>誰にでも気さくに声をかけることもあり、一見チャラい印象だが、ふとした瞬間に真剣な表情を見せることも。<br>偶然出会った「もう一人の王子」宵に興味を持ち、積極的にアプローチをかける。<br>恋愛経験はそれなりに豊富。"""",""""alignment"""":""""left""""}},{""""id"""":""""Du7CL5dgBa"""",""""type"""":""""image"""",""""data"""":{""""withBorder"""":false,""""withBackground"""":false,""""stretched"""":false,""""file"""":{""""url"""":""""https://amplify-d3o1re9c1pbamh-ma-atsumediastoragebucketc5-p4a5475byoag.s3.ap-northeast-1.amazonaws.com/public/news/content/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/20250509_anime_uruwashi_2601onair_04.png""""},""""linkUrl"""":""""""""}},{""""id"""":""""cYRsscrCjA"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""（C）やまもり三香・講談社／うるわしの宵の月製作委員会"""",""""alignment"""":""""center""""}},{""""id"""":""""P14WbXkS_-"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""<b>鈴木崚汰さん コメント</b>"""",""""alignment"""":""""left""""}},{""""id"""":""""3rRA0cbefU"""",""""type"""":""""image"""",""""data"""":{""""withBorder"""":false,""""withBackground"""":false,""""stretched"""":false,""""file"""":{""""url"""":""""https://amplify-d3o1re9c1pbamh-ma-atsumediastoragebucketc5-p4a5475byoag.s3.ap-northeast-1.amazonaws.com/public/news/content/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/20250509_anime_uruwashi_2601onair_05.png""""},""""linkUrl"""":""""""""}},{""""id"""":""""mmLrNfgqXi"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""<b>Q1. 本作の魅力をお聞かせいただけますでしょうか。</b>"""",""""alignment"""":""""left""""}},{""""id"""":""""ulHMnMwXpB"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""やまもり先生が描く絵の美しさは勿論のこと、高校生の絶妙な心の機微が細やかに紡がれていると感じています。相手への興味や疑念が湧く瞬間や、自分とはどういう存在なのかを見つめていく過程が自然で、共感を覚えます。と、まぁ難しい言葉色々使ってみましたが、とにかく宵ちゃんは美しくて可愛いし琥珀はちょっとアブナイ感じがしてかっこいいです!!"""",""""alignment"""":""""left""""}},{""""id"""":""""TkzFLwXEoM"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""<b>Q2. キャラクターを演じるにあたっての意気込みを教えていただけますでしょうか。</b>"""",""""alignment"""":""""left""""}},{""""id"""":""""q8rDhCgG4P"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""僕自身、所謂少女漫画が原作のアニメーションに出演することが初めてで、また、出演してみたいと常々思っていました。絶賛アフレコ中なのですが、繊細に言葉を紡いでいくことに難しさを感じつつも、表現者冥利に尽きる貴重な機会をいただけたことに喜びを感じています。琥珀のかっこよさだけではない、不安定さを表現できるように模索しています。"""",""""alignment"""":""""left""""}},{""""id"""":""""nerfiLqvuA"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""スタッフ陣にも注目の名前が並ぶ"""",""""level"""":2,""""alignment"""":""""left""""}},{""""id"""":""""XlMC_XVAXl"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""アニメ制作スタッフの一部も公開されました。"""",""""alignment"""":""""left""""}},{""""id"""":""""G_x19fEuDN"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""監督は丸山裕介さん、シリーズ構成は久尾歩さん、キャラクターデザインは福田裕樹さん、音楽は伊藤翼さんが担当。アニメーション制作はイーストフィッシュスタジオが手掛けます。"""",""""alignment"""":""""left""""}},{""""id"""":""""I3goXBBnDN"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""それぞれの実力派スタッフが、本作の繊細で静謐な世界観をどのように映像化するのか、注目です。"""",""""alignment"""":""""left""""}},{""""id"""":""""0L3nAHhwzS"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""原作・やまもり三香先生からもお祝いコメント"""",""""level"""":2,""""alignment"""":""""left""""}},{""""id"""":""""lqKWDAxcLJ"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""アニメ化決定を受け、原作のやまもり三香先生からもコメントが到着しました。"""",""""alignment"""":""""left""""}},{""""id"""":""""zRh6TO24M9"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""漫画の魅力に加えて、アニメという新たな表現がどのような彩りを加えるのか、今後の続報も楽しみですね。"""",""""alignment"""":""""left""""}},{""""id"""":""""vysAIKDPAk"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""原作：やまもり三香先生 お祝いコメント"""",""""level"""":3,""""alignment"""":""""left""""}},{""""id"""":""""6_NZclG2mT"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""このようなコメントを綴らせていただけるとは夢のようです。"""",""""alignment"""":""""left""""}},{""""id"""":""""Sf7ma1S48q"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""わたし自身もアニメが好きで、ときどき拝見させていただいておりますが、普段何気なく見ている映像は、制作に携わるクリエーターの皆さまの努力と苦労の賜物なのだと知りました。アニメになることで、誌面だけでは感じることができない本作の新たな一面を目の当たりにできることを私も楽しみにしております。"""",""""alignment"""":""""left""""}},{""""id"""":""""6ODTVdCBPF"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""「王子」と呼ばれる2人が織りなす、静かでまっすぐな恋のかたち"""",""""level"""":2,""""alignment"""":""""left""""}},{""""id"""":""""GOWjgM5PDE"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""『うるわしの宵の月』が、ついにアニメ化！　多くのファンにとって待望のニュースとなりました。"""",""""alignment"""":""""left""""}},{""""id"""":""""myejwer7fF"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""男女それぞれが「王子」と称されるという独自の設定が、恋愛作品としての繊細な視点を際立たせている本作。"""",""""alignment"""":""""left""""}},{""""id"""":""""Pb87UvzOqI"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""ティザービジュアルで並び立つ宵と琥珀の姿は、美しくもどこか儚く、関係性の微妙な距離感が見事に表現されています。"""",""""alignment"""":""""left""""}},{""""id"""":""""_ntuPMNBCR"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""一宮麗さんと鈴木崚汰さんという実力派キャストに加え、実績あるスタッフ陣が物語をどう昇華させていくのかにも注目。"""",""""alignment"""":""""left""""}},{""""id"""":""""lqxAAeWU2m"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""アニメならではの演出で描かれる、ふたりの“揺れる想い”に期待が高まります。"""",""""alignment"""":""""left""""}},{""""id"""":""""_Q3oe1nrAM"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""TVアニメ『うるわしの宵の月』放送・配信情報"""",""""level"""":2,""""alignment"""":""""left""""}},{""""id"""":""""l4-FLz7f0k"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""2026年1月からTBS系全国28局ネットにて放送開始"""",""""alignment"""":""""left""""}},{""""id"""":""""93O6A0amd7"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""TVアニメ『うるわしの宵の月』作品概要"""",""""level"""":2,""""alignment"""":""""left""""}},{""""id"""":""""nhoUZW0SYU"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""＜INTRODUCTION＞"""",""""level"""":3,""""alignment"""":""""left""""}},{""""id"""":""""zpAOfnRoi5"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""高校1年生の滝口宵は、誰もが憧れる存在。整った容姿、まっすぐな心。“お姫様というより、ヒーローか王子がしっくり来る”……自分も、周囲もそう思っていた。"""",""""alignment"""":""""left""""}},{""""id"""":""""JJz2B5pnOl"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""「好きで王子やってるわけじゃないんだけど…」"""",""""alignment"""":""""left""""}},{""""id"""":""""bYGk8DsL2C"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""だけど、ある日、現れたのはもうひとりの「王子」。同じ学校の先輩・市村琥珀に言われた一言が、宵の世界を揺らし始める。"""",""""alignment"""":""""left""""}},{""""id"""":""""ZAtlrm9O_6"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""「……あんた、めちゃくちゃ美しいな」"""",""""alignment"""":""""left""""}},{""""id"""":""""Z0RivnJ2qv"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""急接近したふたりの間に芽生えるのは、友情なのか恋なのか……。"""",""""alignment"""":""""left""""}},{""""id"""":""""ykGsoEOZhk"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""ともに「王子」と呼ばれる男女が紡ぐ、等身大の青春ラブストーリー。"""",""""alignment"""":""""left""""}},{""""id"""":""""28au2i0jqJ"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""＜STAFF＞"""",""""level"""":3,""""alignment"""":""""left""""}},{""""id"""":""""DWvqUzATFs"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""原作：やまもり三香（講談社「月刊デザート」連載）"""",""""alignment"""":""""left""""}},{""""id"""":""""e8THFKUBzQ"""",""""type"""":""""image"""",""""data"""":{""""withBorder"""":false,""""withBackground"""":false,""""stretched"""":false,""""file"""":{""""url"""":""""https://amplify-d3o1re9c1pbamh-ma-atsumediastoragebucketc5-p4a5475byoag.s3.ap-northeast-1.amazonaws.com/public/news/content/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/uruwashi_comic.png""""},""""linkUrl"""":""""https://www.animate-onlineshop.jp/affiliate/affland.php?company_id=30000&lsurl=https://www.animate-onlineshop.jp/products/detail.php?product_id=1866096&lstid=AMAUTOTRACK""""}},{""""id"""":""""tnKM6QEjvy"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""監督：丸山裕介<br>シリーズ構成：久尾 歩<br>キャラクターデザイン：福田裕樹<br>音楽：伊藤 翼<br>アニメーション制作：イーストフィッシュスタジオ\n\n"""",""""alignment"""":""""left""""}},{""""id"""":""""omB5kPX6EA"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""＜CAST＞"""",""""level"""":3,""""alignment"""":""""left""""}},{""""id"""":""""LnECglE5Zb"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""滝口 宵：一宮 麗<br>市村琥珀：鈴木崚汰"""",""""alignment"""":""""left""""}},{""""id"""":""""ApiJP93Zwm"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""＜公式サイト＞"""",""""level"""":3,""""alignment"""":""""left""""}},{""""id"""":""""gHxJw9a7RW"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""<a href=\""""https://uruwashi-anime.com/\"""">https://uruwashi_anime.com</a>"""",""""alignment"""":""""left""""}},{""""id"""":""""l3hxQVIwqA"""",""""type"""":""""header"""",""""data"""":{""""text"""":""""＜公式SNS＞"""",""""level"""":3,""""alignment"""":""""left""""}},{""""id"""":""""GaBbhtuL6-"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""公式X：<a href=\""""https://x.com/uruwashi_anime\"""">@uruwashi_anime</a>"""",""""alignment"""":""""left""""}},{""""id"""":""""rmM09hQA94"""",""""type"""":""""paragraph"""",""""data"""":{""""text"""":""""（C）やまもり三香・講談社／うるわしの宵の月製作委員会"""",""""alignment"""":""""left""""}},{""""id"""":""""1S-jO5YVbP"""",""""type"""":""""image"""",""""data"""":{""""withBorder"""":false,""""withBackground"""":false,""""stretched"""":false,""""file"""":{""""url"""":""""https://amplify-d3o1re9c1pbamh-ma-atsumediastoragebucketc5-p4a5475byoag.s3.ap-northeast-1.amazonaws.com/public/news/content/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/abema_manga468.png""""},""""linkUrl"""":""""https://t.afi-b.com/visit.php?a=f13421f-E4794061&p=U942616h""""}}],""""version"""":""""2.30.2""""}""",2025-05-09T05:48:40.355Z,2025-05-09T09:00:00.000Z,やまもり三香先生原作『うるわしの宵の月』が2026年1月TVアニメ化決定！“王子”と呼ばれる少女と先輩男子の繊細なラブストーリー。メインキャストに一宮麗さん＆鈴木崚汰さん、ティザービジュアル＆制作陣も公開！,anime,anime,anime-1,public/news/image/ap-northeast-1:b5dffbe4-6899-ce5e-432e-5b792c33feb6/20250509_anime_uruwashi_2601onair_01.png,1,1,"""<center style=""""margin-bottom: 20px"""">（C）やまもり三香・講談社／うるわしの宵の月製作委員会</center>やまもり三香先生による人気少女漫画『うるわしの宵の月』が、ついにTVアニメ化決定！　2026年1月よりTBS系全国28局ネットでの放送が予定されています。気になるメインキャストは、一宮麗さんと鈴木崚汰さん。容姿端麗で“王子”と称される少女・滝口宵と、同じく“王子”と呼ばれる先輩男子・市村琥珀の、静かで繊細なラブストーリーが動き出します。ティザービジュアルや豪華制作陣の発表もあり、放送への期待が高まる注目作です。""",20250509_anime_uruwashi_2601onair,『うるわしの宵の月』TVアニメ化決定！2026年1月放送開始、メインキャストに一宮麗＆鈴木崚汰,『うるわしの宵の月』TVアニメ化決定！2026年1月放送開始、メインキャストに一宮麗＆鈴木崚汰#2025-05-09T09:00:00.000Z,『うるわしの宵の月』TVアニメ化決定！2026年1月放送開始、メインキャストに一宮麗＆鈴木崚汰,1-1,News,2025-05-09T08:08:10.274Z
